ID,Name_allTime,Name_night,Name_day,Name_peak,all_h,nightTime_h,dayTime_h,peakTime_h,GA_ID
17963,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,5472
17964,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,21.0,11.0,7.0,4.0,5473
17966,Pudong New,Pudong New,Pudong New,Pudong New,22.0,12.0,7.0,4.0,5474
17967,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,5475
17969,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,11.0,8.0,4.0,5476
17970,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,4.0,5477
17971,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,20.0,9.0,7.0,4.0,5478
17972,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,5479
17973,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,5480
17974,Pudong New,Pudong New,Pudong New,Pudong New,12.0,6.0,4.0,2.0,5481
17975,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,12.0,7.0,4.0,5482
17977,Baoshan,Baoshan,Shanghai Proper,Baoshan,23.0,12.0,8.0,4.0,5483
17980,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,10.0,8.0,4.0,5484
17981,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,22.0,11.0,8.0,4.0,5485
17983,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,4.0,5486
17985,Minhang,Minhang,Shanghai Proper,Minhang,22.0,11.0,7.0,4.0,5487
17987,Baoshan,Baoshan,Pudong New,Baoshan,23.0,11.0,8.0,4.0,5488
17988,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,5489
17989,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,5490
17990,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,5491
17991,Baoshan,Baoshan,Baoshan,Baoshan,23.0,11.0,8.0,4.0,5492
17993,Pudong New,Pudong New,Pudong New,Pudong New,23.0,12.0,8.0,4.0,5493
17994,Minhang,Minhang,Minhang,Minhang,18.0,9.0,5.0,3.0,5494
17995,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,21.0,10.0,8.0,4.0,5495
17996,Minhang,Songjiang,Minhang,Songjiang,22.0,11.0,7.0,4.0,5496
17997,Pudong New,Pudong New,Pudong New,Pudong New,23.0,12.0,7.0,4.0,5497
17998,Minhang,Minhang,Minhang,Minhang,21.0,10.0,8.0,4.0,5498
18000,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,5499
18001,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,3.0,5500
18002,Baoshan,Baoshan,Minhang,Shanghai Proper,22.0,11.0,7.0,4.0,5501
18003,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,22.0,11.0,8.0,4.0,5502
18005,Pudong New,Pudong New,Shanghai Proper,Pudong New,19.0,10.0,6.0,3.0,5503
18007,Baoshan,Baoshan,Shanghai Proper,Baoshan,24.0,12.0,8.0,4.0,5504
18010,Pudong New,Pudong New,Pudong New,Pudong New,20.0,10.0,7.0,3.0,5505
18016,Minhang,Minhang,Shanghai Proper,Shanghai Proper,18.0,10.0,5.0,3.0,5506
18018,Shanghai Proper,Jiading,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,4.0,5507
18019,Shanghai Proper,Baoshan,Shanghai Proper,Pudong New,22.0,11.0,7.0,4.0,5508
18020,Minhang,Minhang,Pudong New,Minhang,21.0,11.0,6.0,4.0,5509
18021,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,5510
18022,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,20.0,11.0,6.0,3.0,5511
18023,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,4.0,5512
18024,Shanghai Proper,Baoshan,Shanghai Proper,Baoshan,10.0,4.0,4.0,2.0,5513
18025,Qingpu,Qingpu,Baoshan,Qingpu,17.0,9.0,5.0,2.0,5514
18027,Minhang,Minhang,Minhang,Minhang,23.0,12.0,8.0,4.0,5515
18028,Baoshan,Baoshan,Baoshan,Baoshan,19.0,10.0,6.0,4.0,5516
18030,Shanghai Proper,Shanghai Proper,Pudong New,Pudong New,22.0,11.0,7.0,4.0,5517
18032,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,11.0,7.0,4.0,5518
18035,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,21.0,11.0,7.0,3.0,5519
18038,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,22.0,11.0,8.0,4.0,5520
18039,Baoshan,Baoshan,Shanghai Proper,Baoshan,24.0,12.0,8.0,4.0,5521
18041,Pudong New,Pudong New,Shanghai Proper,Pudong New,16.0,8.0,6.0,3.0,5522
18042,Shanghai Proper,Baoshan,Shanghai Proper,Minhang,20.0,11.0,7.0,3.0,5523
18043,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,21.0,11.0,7.0,3.0,5524
18044,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,5525
18045,Songjiang,Songjiang,Minhang,Minhang,23.0,12.0,7.0,4.0,5526
18046,Pudong New,Pudong New,Pudong New,Pudong New,18.0,11.0,5.0,3.0,5527
18048,Jiading,Jiading,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,4.0,5528
18050,Jiading,Jiading,Jiading,Jiading,22.0,12.0,7.0,4.0,5529
18051,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,5530
18052,Baoshan,Baoshan,Baoshan,Shanghai Proper,24.0,12.0,8.0,4.0,5531
18053,Shanghai Proper,Baoshan,Shanghai Proper,Baoshan,22.0,11.0,8.0,4.0,5532
18054,Baoshan,Baoshan,Baoshan,Baoshan,23.0,11.0,8.0,4.0,5533
18055,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,11.0,8.0,4.0,5534
18057,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,19.0,11.0,5.0,3.0,5535
18058,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,21.0,11.0,6.0,3.0,5536
18059,Minhang,Minhang,Minhang,Minhang,22.0,11.0,7.0,4.0,5537
18060,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,5538
18061,Baoshan,Baoshan,Baoshan,Baoshan,23.0,12.0,7.0,4.0,5539
18062,Fenxian,Fenxian,Fenxian,Fenxian,24.0,12.0,8.0,4.0,5540
18063,Pudong New,Pudong New,Pudong New,Pudong New,19.0,11.0,6.0,3.0,5541
18064,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,5542
18065,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,4.0,5543
18066,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,5544
18068,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,20.0,9.0,8.0,3.0,5545
18069,Jiading,Jiading,Jiading,Jiading,22.0,11.0,7.0,4.0,5546
18072,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,5547
18073,Pudong New,Pudong New,Pudong New,Pudong New,18.0,9.0,6.0,3.0,5548
18074,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,4.0,5549
18077,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,3.0,5550
18078,Baoshan,Baoshan,Shanghai Proper,Baoshan,22.0,11.0,7.0,4.0,5551
18079,Baoshan,Shanghai Proper,Baoshan,Baoshan,18.0,9.0,6.0,4.0,5552
18080,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,5553
18081,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,5554
18082,Baoshan,Baoshan,Baoshan,Baoshan,19.0,9.0,6.0,3.0,5555
18083,Baoshan,Baoshan,Baoshan,Baoshan,23.0,12.0,8.0,4.0,5556
18084,Baoshan,Baoshan,Shanghai Proper,Baoshan,22.0,12.0,7.0,4.0,5557
18085,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,5558
18086,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,5559
18087,Baoshan,Baoshan,Shanghai Proper,Baoshan,23.0,12.0,8.0,4.0,5560
18088,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,21.0,11.0,7.0,3.0,5561
18089,Baoshan,Baoshan,Shanghai Proper,Baoshan,22.0,11.0,7.0,4.0,5562
18090,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,5563
18091,Minhang,Minhang,Minhang,Minhang,21.0,11.0,6.0,4.0,5564
18094,Baoshan,Baoshan,Baoshan,Baoshan,23.0,12.0,8.0,4.0,5565
18095,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,5566
18097,Minhang,Minhang,Minhang,Minhang,24.0,12.0,8.0,4.0,5567
18098,Pudong New,Pudong New,Pudong New,Pudong New,23.0,12.0,7.0,4.0,5568
18099,Baoshan,Baoshan,Baoshan,Shanghai Proper,18.0,9.0,5.0,3.0,5569
18100,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,18.0,10.0,5.0,3.0,5570
18101,Pudong New,Minhang,Pudong New,Pudong New,21.0,10.0,7.0,4.0,5571
18102,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,19.0,9.0,7.0,3.0,5572
18104,Minhang,Minhang,Shanghai Proper,Minhang,22.0,10.0,8.0,4.0,5573
18107,Pudong New,Baoshan,Pudong New,Pudong New,23.0,11.0,8.0,4.0,5574
18108,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,20.0,10.0,7.0,3.0,5575
18110,Baoshan,Baoshan,Baoshan,Baoshan,23.0,12.0,8.0,4.0,5576
18111,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,21.0,12.0,6.0,4.0,5577
18112,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,5578
18117,Baoshan,Baoshan,Baoshan,Baoshan,22.0,11.0,7.0,4.0,5579
18122,Minhang,Minhang,Shanghai Proper,Minhang,23.0,12.0,8.0,4.0,5580
18123,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,19.0,9.0,7.0,3.0,5581
18124,Minhang,Minhang,Minhang,Minhang,24.0,12.0,8.0,4.0,5582
18130,Minhang,Minhang,Minhang,Minhang,23.0,12.0,8.0,4.0,5583
18134,Fenxian,Fenxian,Fenxian,Fenxian,23.0,12.0,8.0,4.0,5584
18137,Shanghai Proper,Shanghai Proper,Shanghai Proper,Pudong New,23.0,12.0,8.0,4.0,5585
18138,Baoshan,Baoshan,Shanghai Proper,Baoshan,22.0,11.0,8.0,4.0,5586
18139,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,4.0,5587
18143,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,4.0,5588
18144,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,5589
18145,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,12.0,7.0,4.0,5590
18146,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,5591
18147,Qingpu,Qingpu,Qingpu,Qingpu,24.0,12.0,8.0,4.0,5592
18148,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,5593
18150,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,20.0,10.0,7.0,3.0,5594
18151,Baoshan,Baoshan,Shanghai Proper,Baoshan,22.0,11.0,8.0,4.0,5595
18156,Minhang,Minhang,Minhang,Shanghai Proper,23.0,12.0,7.0,4.0,5596
18157,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,5597
18158,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,5598
18159,Baoshan,Baoshan,Shanghai Proper,Baoshan,22.0,12.0,7.0,4.0,5599
18160,Songjiang,Songjiang,Shanghai Proper,Minhang,23.0,12.0,7.0,4.0,5600
18161,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,5601
18162,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,22.0,11.0,8.0,4.0,5602
18163,Minhang,Minhang,Minhang,Minhang,24.0,12.0,8.0,4.0,5603
18165,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,11.0,8.0,4.0,5604
18166,Pudong New,Pudong New,Pudong New,Pudong New,15.0,8.0,5.0,3.0,5605
18167,Pudong New,Pudong New,Pudong New,Shanghai Proper,20.0,9.0,7.0,3.0,5606
18168,Songjiang,Songjiang,Songjiang,Songjiang,18.0,7.0,7.0,4.0,5607
18169,Minhang,Minhang,Minhang,Minhang,22.0,12.0,7.0,4.0,5608
18170,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,5609
18172,Minhang,Minhang,Minhang,Minhang,19.0,9.0,6.0,4.0,5610
18174,Jiading,Jiading,Jiading,Jiading,24.0,12.0,8.0,4.0,5611
18175,Pudong New,Pudong New,Shanghai Proper,Pudong New,20.0,9.0,7.0,3.0,5612
18176,Baoshan,Baoshan,Baoshan,Baoshan,22.0,11.0,7.0,4.0,5613
18179,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,5614
18181,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,23.0,11.0,7.0,4.0,5615
18183,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,23.0,11.0,7.0,4.0,5616
18185,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,5617
18186,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,11.0,8.0,4.0,5618
18187,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,22.0,12.0,7.0,3.0,5619
18188,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5620
18191,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,5621
18194,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,5622
18195,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,10.0,8.0,4.0,5623
18196,Baoshan,Baoshan,Shanghai Proper,Pudong New,21.0,11.0,7.0,3.0,5624
18197,Shanghai Proper,Shanghai Proper,Pudong New,Shanghai Proper,19.0,8.0,8.0,4.0,5625
18200,Pudong New,Pudong New,Pudong New,Pudong New,23.0,12.0,8.0,4.0,5626
18201,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,5627
18203,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,4.0,5628
18205,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,5629
18207,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,22.0,11.0,8.0,4.0,5630
18208,Baoshan,Baoshan,Pudong New,Shanghai Proper,18.0,11.0,4.0,3.0,5631
18209,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,21.0,11.0,7.0,3.0,5632
18210,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,5633
18213,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,5634
18214,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,10.0,7.0,4.0,5635
18215,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,4.0,5636
18216,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,5637
18217,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,20.0,10.0,7.0,4.0,5638
18218,Pudong New,Pudong New,Pudong New,Pudong New,14.0,7.0,4.0,2.0,5639
18219,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,12.0,7.0,4.0,5640
18220,Jiading,Jiading,Shanghai Proper,Shanghai Proper,22.0,12.0,7.0,3.0,5641
18221,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,5642
18224,Jinshan,Jinshan,Jinshan,Jinshan,24.0,12.0,8.0,4.0,5643
18225,Songjiang,Songjiang,Minhang,Songjiang,21.0,11.0,6.0,3.0,5644
18226,Baoshan,Baoshan,Baoshan,Baoshan,22.0,11.0,7.0,4.0,5645
18228,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,5646
18230,Minhang,Minhang,Minhang,Minhang,19.0,10.0,5.0,3.0,5647
18231,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,19.0,11.0,5.0,3.0,5648
18233,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,4.0,5649
18234,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,5650
18235,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,19.0,10.0,6.0,3.0,5651
18236,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,11.0,7.0,4.0,5652
18237,Pudong New,Jiading,Pudong New,Jiading,12.0,6.0,4.0,2.0,5653
18240,Minhang,Minhang,Minhang,Minhang,21.0,10.0,8.0,4.0,5654
18241,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5655
18242,Pudong New,Pudong New,Pudong New,Pudong New,23.0,11.0,8.0,4.0,5656
18244,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,21.0,11.0,7.0,3.0,5657
18301,Shanghai Proper,Fenxian,Shanghai Proper,Minhang,23.0,11.0,8.0,4.0,5658
18302,Shanghai Proper,Minhang,Shanghai Proper,Minhang,23.0,11.0,8.0,4.0,5659
18303,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5660
18304,Baoshan,Baoshan,Shanghai Proper,Baoshan,24.0,12.0,8.0,4.0,5661
18305,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,20.0,10.0,6.0,3.0,5662
18306,Pudong New,Pudong New,Pudong New,Pudong New,23.0,12.0,8.0,4.0,5663
18307,Minhang,Minhang,Shanghai Proper,Minhang,23.0,12.0,8.0,4.0,5664
18308,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5665
18312,Qingpu,Qingpu,Qingpu,Qingpu,24.0,12.0,8.0,4.0,5666
18313,Shanghai Proper,Baoshan,Shanghai Proper,Baoshan,23.0,12.0,8.0,4.0,5667
18314,Jiading,Jiading,Shanghai Proper,Jiading,24.0,12.0,8.0,4.0,5668
18315,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5669
18316,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5670
18317,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5671
18318,Baoshan,Baoshan,Pudong New,Shanghai Proper,24.0,12.0,8.0,4.0,5672
18319,Shanghai Proper,Minhang,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,5673
18320,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5674
18321,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,5675
18322,Jiading,Jiading,Shanghai Proper,Jiading,22.0,12.0,6.0,4.0,5676
18323,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5677
18324,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,5678
18325,Baoshan,Baoshan,Shanghai Proper,Baoshan,24.0,12.0,8.0,4.0,5679
18326,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5680
18327,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,4.0,5681
18328,Fenxian,Fenxian,Minhang,Fenxian,23.0,12.0,7.0,4.0,5682
18329,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,5683
18330,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,11.0,8.0,4.0,5684
18331,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,21.0,10.0,7.0,3.0,5685
18332,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5686
18333,Qingpu,Qingpu,Qingpu,Qingpu,16.0,6.0,7.0,2.0,5687
18334,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5688
18335,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,5689
18336,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,5690
18337,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5691
18338,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5692
18339,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5693
18340,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5694
18341,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5695
18342,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5696
18343,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5697
18344,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5698
18345,Baoshan,Baoshan,Jiading,Jiading,19.0,10.0,6.0,3.0,5699
18346,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5700
18347,Jiading,Jiading,Shanghai Proper,Jiading,24.0,12.0,8.0,4.0,5701
18348,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5702
18349,Pudong New,Pudong New,Shanghai Proper,Minhang,24.0,12.0,8.0,4.0,5703
18350,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5704
18351,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5705
18352,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,5706
18353,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,5707
18359,Baoshan,Baoshan,Baoshan,Baoshan,24.0,12.0,8.0,4.0,5708
18360,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5709
18361,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,5710
18362,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,22.0,12.0,7.0,3.0,5711
18364,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,22.0,11.0,8.0,4.0,5712
18365,Baoshan,Baoshan,Shanghai Proper,Baoshan,23.0,11.0,8.0,4.0,5713
18367,Minhang,Minhang,Minhang,Minhang,23.0,12.0,7.0,4.0,5714
18372,Songjiang,Songjiang,Minhang,Minhang,21.0,10.0,8.0,4.0,5715
18373,Songjiang,Songjiang,Songjiang,Songjiang,24.0,12.0,8.0,4.0,5716
18374,Shanghai Proper,Shanghai Proper,Pudong New,Shanghai Proper,23.0,12.0,8.0,4.0,5717
18375,Pudong New,Shanghai Proper,Pudong New,Pudong New,23.0,12.0,8.0,4.0,5718
18376,Pudong New,Pudong New,Pudong New,Pudong New,23.0,12.0,8.0,4.0,5719
18377,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,5720
18378,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,5721
18379,Songjiang,Songjiang,Songjiang,Songjiang,22.0,11.0,8.0,4.0,5722
18380,Minhang,Minhang,Minhang,Minhang,18.0,9.0,6.0,3.0,5723
18381,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,5724
18382,Baoshan,Baoshan,Baoshan,Baoshan,23.0,12.0,8.0,4.0,5725
18401,Baoshan,Baoshan,Minhang,Baoshan,24.0,12.0,8.0,4.0,5726
18402,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,5727
18403,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5728
18404,Jinshan,Jinshan,Minhang,Minhang,24.0,12.0,8.0,4.0,5729
18405,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,5730
18406,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5731
18407,Pudong New,Baoshan,Pudong New,Pudong New,23.0,12.0,7.0,4.0,5732
18408,Minhang,Minhang,Minhang,Minhang,24.0,12.0,8.0,4.0,5733
18409,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5734
18410,Minhang,Songjiang,Minhang,Songjiang,23.0,11.0,8.0,4.0,5735
18411,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5736
18412,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,5737
18413,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5738
18414,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,5739
18415,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,19.0,8.0,7.0,3.0,5740
18417,Pudong New,Pudong New,Pudong New,Pudong New,15.0,6.0,7.0,3.0,5741
